name;tarantula;ochiai;dstar;faulty
org.joda.time.LocalDateTime.millisOfDay() : Property;0.0;0.0;0.0;False
org.joda.time.Days.minus(Days) : Days;0.0;0.0;0.0;False
org.joda.time.field.ScaledDurationField.getValue(long) : int;0.0;0.0;0.0;False
org.joda.time.LocalDate.minusMonths(int) : LocalDate;0.0;0.0;0.0;False
org.joda.time.LocalDateTime.withMillisOfDay(int) : LocalDateTime;0.0;0.0;0.0;False
org.joda.time.LocalDateTime.getLocalMillis() : long;0.0;0.0;0.0;False
org.joda.time.chrono.gj.TestGJDayOfWeekField.add(long,long) : long;0.0;0.0;0.0;False
org.joda.time.MockZone.getNameKey(long) : String;0.0;0.0;0.0;False
org.joda.time.chrono.gj.TestGJChronology.weekdayBefore(long,int) : long;0.0;0.0;0.0;False
org.joda.time.chrono.BasicDayOfYearDateTimeField.getMaximumValue() : int;0.0;0.0;0.0;False
org.joda.time.chrono.gj.TestJulianMonthOfYearField.TestJulianMonthOfYearField(TestJulianChronology);0.0;0.0;0.0;False
org.joda.time.field.AbstractPartialFieldProperty.getRangeDurationField() : DurationField;0.0;0.0;0.0;False
org.joda.time.MutableDateTime.getRoundingMode() : int;0.0;0.0;0.0;False
org.joda.time.chrono.BasicDayOfYearDateTimeField.getMaximumValueForSet(long,int) : int;0.0;0.0;0.0;False
org.joda.time.DateTimeComparator.compare(Object,Object) : int;0.0;0.0;0.0;False
org.joda.time.YearMonth.withFieldAdded(DurationFieldType,int) : YearMonth;0.0;0.0;0.0;False
org.joda.time.chrono.ZonedChronology.ZonedDurationField.add(long,long) : long;0.0;0.0;0.0;False
org.joda.time.chrono.ISOChronology.Stub.readResolve() : Object;0.0;0.0;0.0;False
org.joda.time.Duration.Duration(long);0.0;0.0;0.0;False
org.joda.time.format.PeriodFormatterBuilder.append0(PeriodPrinter,PeriodParser) : PeriodFormatterBuilder;0.0;0.0;0.0;False
org.joda.time.chrono.AssembledChronology.minutes() : DurationField;0.0;0.0;0.0;False
org.joda.time.tz.ZoneInfoCompiler.initialValue() : Boolean;0.0;0.0;0.0;False
org.joda.time.chrono.LimitChronology.LimitDateTimeField.roundHalfEven(long) : long;0.0;0.0;0.0;False
org.joda.time.chrono.gj.TestGregorianChronology.isoFromFixed(long) : int[];0.0;0.0;0.0;False
org.joda.time.chrono.IslamicChronology.getInstance() : IslamicChronology;0.0;0.0;0.0;False
org.joda.time.Instant.toDateTime() : DateTime;0.0;0.0;0.0;False
org.joda.time.LocalDate.parse(String) : LocalDate;0.0;0.0;0.0;False
org.joda.time.field.UnsupportedDurationField.getMillis(int,long) : long;0.0;0.0;0.0;False
org.joda.time.format.ISODateTimeFormat.Constants.dateHourMinuteSecond() : DateTimeFormatter;0.0;0.0;0.0;False
org.joda.time.tz.DateTimeZoneBuilder.RuleSet.getUpperLimit(int) : long;0.0;0.0;0.0;False
org.joda.time.chrono.GJLocaleSymbols.dayOfWeekValueToText(int) : String;0.0;0.0;0.0;False
org.joda.time.chrono.BasicWeekOfWeekyearDateTimeField.getMaximumValueForSet(long,int) : int;0.0;0.0;0.0;False
org.joda.time.DateMidnight.DateMidnight();0.0;0.0;0.0;False
org.joda.time.LocalDate.toInterval() : Interval;0.0;0.0;0.0;False
org.joda.time.format.PeriodFormatterBuilder.appendSeconds() : PeriodFormatterBuilder;0.0;0.0;0.0;False
org.joda.time.DateTimeFieldType.centuryOfEra() : DateTimeFieldType;0.0;0.0;0.0;False
org.joda.time.DateTime.Property.setCopy(String) : DateTime;0.0;0.0;0.0;False
org.joda.time.chrono.gj.TestGregorianChronology.TestGregorianChronology(int,int,int);0.0;0.0;0.0;False
org.joda.time.format.PeriodFormatterBuilder.printZeroRarelyFirst() : PeriodFormatterBuilder;0.0;0.0;0.0;False
org.joda.time.MutableDateTime.Property.set(String) : MutableDateTime;0.0;0.0;0.0;False
org.joda.time.chrono.gj.TestGJWeekyearField.isLeap(long) : boolean;0.0;0.0;0.0;False
org.joda.time.field.UnsupportedDateTimeField.getRangeDurationField() : DurationField;0.0;0.0;0.0;False
org.joda.time.chrono.gj.TestGJChronology.amod(long,long) : long;0.0;0.0;0.0;False
org.joda.time.LocalDateTime.toLocalDate() : LocalDate;0.0;0.0;0.0;False
org.joda.time.TimeOfDay.Property.addToCopy(int) : TimeOfDay;0.0;0.0;0.0;False
org.joda.time.tz.CachedDateTimeZone.createInfo(long) : Info;0.0;0.0;0.0;False
org.joda.time.format.PeriodFormatterBuilder.appendYears() : PeriodFormatterBuilder;0.0;0.0;0.0;False
org.joda.time.TimeOfDay.hourOfDay() : Property;0.0;0.0;0.0;False
org.joda.time.base.BaseDuration.toIntervalFrom(ReadableInstant) : Interval;0.0;0.0;0.0;False
org.joda.time.DurationFieldType.eras() : DurationFieldType;0.0;0.0;0.0;False
org.joda.time.format.DateTimeFormat.mediumDate() : DateTimeFormatter;0.0;0.0;0.0;False
org.joda.time.field.UnsupportedDateTimeField.getMaximumValue(long) : int;0.0;0.0;0.0;False
org.joda.time.chrono.StrictChronology.equals(Object) : boolean;0.0;0.0;0.0;False
org.joda.time.DateTime.property(DateTimeFieldType) : Property;0.0;0.0;0.0;False
org.joda.time.Minutes.toStandardDuration() : Duration;0.0;0.0;0.0;False
org.joda.time.PeriodType.months() : PeriodType;0.0;0.0;0.0;False
org.joda.time.format.ISODateTimeFormat.basicDate() : DateTimeFormatter;0.0;0.0;0.0;False
org.joda.time.Days.isLessThan(Days) : boolean;0.0;0.0;0.0;False
org.joda.time.tz.DateTimeZoneBuilder.PrecalculatedZone.equals(Object) : boolean;0.0;0.0;0.0;False
org.joda.time.convert.MockUnknownTimeZone.getOffset(int,int,int,int,int,int) : int;0.0;0.0;0.0;False
org.joda.time.chrono.GJLocaleSymbols.getMonthMaxShortTextLength() : int;0.0;0.0;0.0;False
org.joda.time.base.AbstractDateTime.getMonthOfYear() : int;0.0;0.0;0.0;False
org.joda.time.convert.StringConverter.StringConverter();0.0;0.0;0.0;False
org.joda.time.chrono.BaseChronology.millisOfDay() : DateTimeField;0.0;0.0;0.0;False
org.joda.time.Period.hours(int) : Period;0.0;0.0;0.0;False
org.joda.time.MutableInterval.MutableInterval(long,long);0.0;0.0;0.0;False
org.joda.time.chrono.gj.TestGJDayOfWeekField.getRangeDurationField() : DurationField;0.0;0.0;0.0;False
org.joda.time.base.AbstractInstant.equals(Object) : boolean;0.0;0.0;0.0;False
org.joda.time.chrono.BaseChronology.dayOfWeek() : DateTimeField;0.0;0.0;0.0;False
org.joda.time.format.DateTimeFormatterBuilder.CharacterLiteral.estimatePrintedLength() : int;0.0;0.0;0.0;False
org.joda.time.Period.years(int) : Period;0.0;0.0;0.0;False
org.joda.time.field.BaseDateTimeField.set(ReadablePartial,int,int[],int) : int[];0.0;0.0;0.0;False
org.joda.time.field.PreciseDurationField.add(long,long) : long;0.0;0.0;0.0;False
org.joda.time.format.ISODateTimeFormat.dateElementParser() : DateTimeFormatter;0.0;0.0;0.0;False
org.joda.time.field.BaseDateTimeField.getAsText(int,Locale) : String;0.0;0.0;0.0;False
org.joda.time.chrono.BasicSingleEraDateTimeField.get(long) : int;0.0;0.0;0.0;False
org.joda.time.convert.MockBadChronology.withZone(DateTimeZone) : Chronology;0.0;0.0;0.0;False
org.joda.time.LocalTime.plus(ReadablePeriod) : LocalTime;0.0;0.0;0.0;False
org.joda.time.tz.DateTimeZoneBuilder.addTransition(ArrayList<Transition>,Transition) : boolean;0.0;0.0;0.0;False
org.joda.time.field.UnsupportedDateTimeField.getAsText(ReadablePartial,int,Locale) : String;0.0;0.0;0.0;False
org.joda.time.chrono.IslamicChronology.readResolve() : Object;0.0;0.0;0.0;False
org.joda.time.convert.NullConverter.setInto(ReadWritablePeriod,Object,Chronology) : void;0.0;0.0;0.0;False
org.joda.time.DateTimeUtils.getZone(DateTimeZone) : DateTimeZone;0.0;0.0;0.0;False
org.joda.time.convert.LongConverter.getDurationMillis(Object) : long;0.0;0.0;0.0;False
org.joda.time.format.PeriodFormatterBuilder.printZeroRarelyLast() : PeriodFormatterBuilder;0.0;0.0;0.0;False
org.joda.time.DateTime.Property.getMillis() : long;0.0;0.0;0.0;False
org.joda.time.tz.DateTimeZoneBuilder.PrecalculatedZone.getNameKey(long) : String;0.0;0.0;0.0;False
org.joda.time.chrono.BasicChronology.toString() : String;0.0;0.0;0.0;False
org.joda.time.field.MillisDurationField.MillisDurationField();0.0;0.0;0.0;False
org.joda.time.tz.ZoneInfoCompiler.ZoneInfoCompiler();0.0;0.0;0.0;False
org.joda.time.format.ISODateTimeFormat.tTimeNoMillis() : DateTimeFormatter;0.0;0.0;0.0;False
org.joda.time.chrono.BasicYearDateTimeField.getMaximumValue() : int;0.9238905495516211;0.05488212999484517;0.0030211480362537764;False
org.joda.time.field.DecoratedDurationField.getWrappedField() : DurationField;0.0;0.0;0.0;False
org.joda.time.chrono.GJChronology.readResolve() : Object;0.0;0.0;0.0;False
org.joda.time.chrono.gj.TestGJChronology.millisFromFixed(long) : long;0.0;0.0;0.0;False
org.joda.time.Period.Period(long,long,PeriodType);0.0;0.0;0.0;False
org.joda.time.TimeOfDay.TimeOfDay(TimeOfDay,int[]);0.0;0.0;0.0;False
org.joda.time.format.DateTimeFormatterBuilder.TimeZoneId.parseInto(DateTimeParserBucket,String,int) : int;0.0;0.0;0.0;False
org.joda.time.chrono.JulianChronology.assemble(Fields) : void;0.0;0.0;0.0;False
org.joda.time.field.DividedDateTimeField.add(long,int) : long;0.0;0.0;0.0;False
org.joda.time.YearMonth.plus(ReadablePeriod) : YearMonth;0.0;0.0;0.0;False
org.joda.time.chrono.LimitChronology.LimitDateTimeField.getDurationField() : DurationField;0.0;0.0;0.0;False
org.joda.time.DateTime.DateTime(Object,Chronology);0.0;0.0;0.0;False
org.joda.time.format.PeriodFormatterBuilder.clearPrefix() : void;0.0;0.0;0.0;False
org.joda.time.field.ZeroIsMaxDateTimeField.getMaximumValue(long) : int;0.0;0.0;0.0;False
org.joda.time.LocalDateTime.Property.setCopy(String,Locale) : LocalDateTime;0.0;0.0;0.0;False
org.joda.time.field.MillisDurationField.getUnitMillis() : long;0.0;0.0;0.0;False
org.joda.time.PeriodType.indexOf(DurationFieldType) : int;0.0;0.0;0.0;False
org.joda.time.LocalDateTime.LocalDateTime(int,int,int,int,int);0.0;0.0;0.0;False
org.joda.time.Interval.withChronology(Chronology) : Interval;0.0;0.0;0.0;False
org.joda.time.Partial.toStringList() : String;0.0;0.0;0.0;False
org.joda.time.field.UnsupportedDateTimeField.set(ReadablePartial,int,int[],int) : int[];0.0;0.0;0.0;False
org.joda.time.chrono.AssembledChronology.eras() : DurationField;0.9707658854795845;0.09053574604251853;0.008264462809917356;False
org.joda.time.MockPartial.isSupported(DateTimeFieldType) : boolean;0.0;0.0;0.0;False
org.joda.time.chrono.BasicGJChronology.getTotalMillisByYearMonth(int,int) : long;0.0;0.0;0.0;False
org.joda.time.format.DateTimeFormatterBuilder.canBuildFormatter() : boolean;0.0;0.0;0.0;False
org.joda.time.field.UnsupportedDateTimeField.readResolve() : Object;0.0;0.0;0.0;False
org.joda.time.base.AbstractPeriod.toString() : String;0.0;0.0;0.0;False
org.joda.time.format.DateTimeFormatterBuilder.appendDayOfMonth(int) : DateTimeFormatterBuilder;0.0;0.0;0.0;False
org.joda.time.chrono.GJChronology.CutoverField.gregorianToJulian(long) : long;0.0;0.0;0.0;False
org.joda.time.chrono.ZonedChronology.ZonedDateTimeField.add(long,int) : long;0.0;0.0;0.0;False
org.joda.time.field.PreciseDurationField.add(long,int) : long;0.0;0.0;0.0;False
org.joda.time.format.DateTimeFormatterBuilder.checkParser(DateTimeParser) : void;0.0;0.0;0.0;False
org.joda.time.chrono.GJLocaleSymbols.monthOfYearTextToValue(String) : int;0.0;0.0;0.0;False
org.joda.time.chrono.ZonedChronology.ZonedDateTimeField.getMinimumValue(ReadablePartial,int[]) : int;0.0;0.0;0.0;False
org.joda.time.tz.ZoneInfoCompiler.Rule.addRecurring(DateTimeZoneBuilder,String) : void;0.0;0.0;0.0;False
org.joda.time.chrono.gj.TestGJWeekyearField.getMaximumValue() : int;0.0;0.0;0.0;False
org.joda.time.tz.CachedDateTimeZone.forZone(DateTimeZone) : CachedDateTimeZone;0.0;0.0;0.0;False
org.joda.time.convert.AbstractConverter.getChronology(Object,Chronology) : Chronology;0.0;0.0;0.0;False
org.joda.time.format.DateTimeFormat.forStyle(String) : DateTimeFormatter;0.0;0.0;0.0;False
org.joda.time.chrono.gj.TestGJChronology.div(long,long) : long;0.0;0.0;0.0;False
org.joda.time.MutableInterval.setStart(ReadableInstant) : void;0.0;0.0;0.0;False
org.joda.time.DateTime.withYear(int) : DateTime;0.0;0.0;0.0;False
org.joda.time.MutableDateTime.weekyear() : Property;0.0;0.0;0.0;False
org.joda.time.field.DelegatedDateTimeField.getAsText(ReadablePartial,Locale) : String;0.0;0.0;0.0;False
org.joda.time.tz.ZoneInfoCompiler.parseTime(String) : int;0.0;0.0;0.0;False
org.joda.time.format.ISODateTimeFormat.Constants.dayOfMonthElement() : DateTimeFormatter;0.0;0.0;0.0;False
org.joda.time.MutableDateTime.setMillis(ReadableInstant) : void;0.0;0.0;0.0;False
org.joda.time.MonthDay.withFieldAdded(DurationFieldType,int) : MonthDay;0.0;0.0;0.0;False
org.joda.time.chrono.LimitChronology.LimitException.toString() : String;0.0;0.0;0.0;False
org.joda.time.YearMonth.YearMonth(long);0.0;0.0;0.0;False
org.joda.time.YearMonthDay.toDateTimeAtCurrentTime(DateTimeZone) : DateTime;0.0;0.0;0.0;False
org.joda.time.Period.withMillis(int) : Period;0.0;0.0;0.0;False
org.joda.time.chrono.GJLocaleSymbols.dayOfWeekTextToValue(String) : int;0.0;0.0;0.0;False
org.joda.time.chrono.gj.TestGJMonthOfYearField.get(long) : int;0.0;0.0;0.0;False
org.joda.time.YearMonth.YearMonth(DateTimeZone);0.0;0.0;0.0;False
org.joda.time.chrono.GJChronology.ImpreciseCutoverField.getDifference(long,long) : int;0.0;0.0;0.0;False
org.joda.time.YearMonthDay.YearMonthDay(Chronology);0.0;0.0;0.0;False
org.joda.time.TimeOfDay.fromCalendarFields(Calendar) : TimeOfDay;0.0;0.0;0.0;False
org.joda.time.Duration.getStandardDays() : long;0.0;0.0;0.0;False
org.joda.time.chrono.JulianChronology.getDateMidnightMillis(int,int,int) : long;0.0;0.0;0.0;False
org.joda.time.Minutes.plus(Minutes) : Minutes;0.0;0.0;0.0;False
org.joda.time.DateMidnight.withYearOfEra(int) : DateMidnight;0.0;0.0;0.0;False
org.joda.time.chrono.GJYearOfEraDateTimeField.addWrapField(ReadablePartial,int,int[],int) : int[];0.0;0.0;0.0;False
org.joda.time.chrono.gj.TestJulianChronology.isLeapYear(int) : boolean;0.0;0.0;0.0;False
org.joda.time.YearMonth.plusYears(int) : YearMonth;0.0;0.0;0.0;False
org.joda.time.base.BasePeriod.setField(DurationFieldType,int) : void;0.0;0.0;0.0;False
org.joda.time.MutableInterval.setEndMillis(long) : void;0.0;0.0;0.0;False
org.joda.time.convert.ReadablePartialConverter.getChronology(Object,Chronology) : Chronology;0.0;0.0;0.0;False
org.joda.time.format.DateTimeParserBucket.saveField(SavedField) : void;0.0;0.0;0.0;False
org.joda.time.DateTime.Property.roundFloorCopy() : DateTime;0.0;0.0;0.0;False
org.joda.time.field.AbstractPartialFieldProperty.getMaximumShortTextLength(Locale) : int;0.0;0.0;0.0;False
org.joda.time.field.ZeroIsMaxDateTimeField.getMinimumValue() : int;0.0;0.0;0.0;False
org.joda.time.DurationField.subtract(long,int) : long;0.0;0.0;0.0;False
org.joda.time.Minutes.toStandardDays() : Days;0.0;0.0;0.0;False
org.joda.time.field.DelegatedDateTimeField.roundFloor(long) : long;0.0;0.0;0.0;False
org.joda.time.Years.yearsBetween(ReadablePartial,ReadablePartial) : Years;0.0;0.0;0.0;False
org.joda.time.LocalDateTime.Property.writeObject(ObjectOutputStream) : void;0.0;0.0;0.0;False
org.joda.time.DateTime.Property.getChronology() : Chronology;0.0;0.0;0.0;False
org.joda.time.YearMonth.Property.setCopy(String) : YearMonth;0.0;0.0;0.0;False
org.joda.time.Years.Years(int);0.0;0.0;0.0;False
org.joda.time.MutableDateTime.setMinuteOfHour(int) : void;0.0;0.0;0.0;False
org.joda.time.tz.FixedDateTimeZone.getStandardOffset(long) : int;0.0;0.0;0.0;False
org.joda.time.DateTimeZone.Stub.Stub(String);0.0;0.0;0.0;False
org.joda.time.MutableDateTime.add(ReadableDuration) : void;0.0;0.0;0.0;False
org.joda.time.Instant.Instant(long);0.0;0.0;0.0;False
org.joda.time.MutablePeriod.MutablePeriod(Object);0.0;0.0;0.0;False
org.joda.time.MutableDateTime.secondOfMinute() : Property;0.0;0.0;0.0;False
org.joda.time.LocalTime.fromDateFields(Date) : LocalTime;0.0;0.0;0.0;False
org.joda.time.Partial.size() : int;0.9614740368509213;0.07856742013183861;0.006211180124223602;False
org.joda.time.chrono.BasicSingleEraDateTimeField.set(long,String,Locale) : long;0.0;0.0;0.0;False
org.joda.time.chrono.GJChronology.GJChronology(Chronology,JulianChronology,GregorianChronology,Instant);0.0;0.0;0.0;False
org.joda.time.format.DateTimeFormat.isNumericToken(String) : boolean;0.0;0.0;0.0;False
org.joda.time.chrono.BasicWeekyearDateTimeField.set(long,int) : long;0.0;0.0;0.0;False
org.joda.time.YearMonthDay.dayOfMonth() : Property;0.0;0.0;0.0;False
org.joda.time.format.DateTimeFormatterBuilder.TimeZoneName.TimeZoneName(int,Map<String, DateTimeZone>);0.0;0.0;0.0;False
org.joda.time.chrono.ISOChronology.getInstanceUTC() : ISOChronology;0.0;0.0;0.0;False
org.joda.time.chrono.CopticChronology.assemble(Fields) : void;0.0;0.0;0.0;False
org.joda.time.field.BaseDateTimeField.getMinimumValue(ReadablePartial) : int;0.8807540552389304;0.042835293687811936;0.001838235294117647;False
org.joda.time.field.UnsupportedDateTimeField.getInstance(DateTimeFieldType,DurationField) : UnsupportedDateTimeField;0.0;0.0;0.0;False
org.joda.time.chrono.ZonedChronology.assemble(Fields) : void;0.0;0.0;0.0;False
org.joda.time.chrono.gj.TestGJDayOfWeekField.roundFloor(long) : long;0.0;0.0;0.0;False
org.joda.time.Period.getMillis() : int;0.0;0.0;0.0;False
org.joda.time.field.DelegatedDateTimeField.getDurationField() : DurationField;0.0;0.0;0.0;False
org.joda.time.DateTime.dayOfMonth() : Property;0.0;0.0;0.0;False
org.joda.time.MutablePeriod.add(long) : void;0.0;0.0;0.0;False
org.joda.time.DateTime.DateTime(long,Chronology);0.0;0.0;0.0;False
org.joda.time.format.DateTimeFormatterBuilder.isParser(Object) : boolean;0.0;0.0;0.0;False
org.joda.time.base.BasePartial.BasePartial(BasePartial,int[]);0.0;0.0;0.0;False
org.joda.time.YearMonthDay.fromDateFields(Date) : YearMonthDay;0.0;0.0;0.0;False
org.joda.time.tz.DefaultNameProvider.getName(Locale,String,String) : String;0.0;0.0;0.0;False
org.joda.time.Partial.getValues() : int[];0.0;0.0;0.0;False
org.joda.time.field.DelegatedDateTimeField.set(long,String,Locale) : long;0.0;0.0;0.0;False
org.joda.time.DateTime.plusSeconds(int) : DateTime;0.0;0.0;0.0;False
org.joda.time.MutableDateTime.Property.set(int) : MutableDateTime;0.0;0.0;0.0;False
org.joda.time.LocalDateTime.withDurationAdded(ReadableDuration,int) : LocalDateTime;0.0;0.0;0.0;False
org.joda.time.tz.DateTimeZoneBuilder.readFrom(DataInput,String) : DateTimeZone;0.0;0.0;0.0;False
org.joda.time.MutableDateTime.setRounding(DateTimeField) : void;0.0;0.0;0.0;False
org.joda.time.tz.DateTimeZoneBuilder.Transition.getStandardOffset() : int;0.0;0.0;0.0;False
org.joda.time.chrono.BasicMonthOfYearDateTimeField.roundFloor(long) : long;0.0;0.0;0.0;False
org.joda.time.YearMonthDay.YearMonthDay(long);0.0;0.0;0.0;False
org.joda.time.Weeks.parseWeeks(String) : Weeks;0.0;0.0;0.0;False
org.joda.time.DateTime.plusMillis(int) : DateTime;0.0;0.0;0.0;False
org.joda.time.chrono.BasicYearDateTimeField.remainder(long) : long;0.0;0.0;0.0;False
org.joda.time.field.DelegatedDateTimeField.remainder(long) : long;0.0;0.0;0.0;False
org.joda.time.format.FormatUtils.calculateDigitCount(long) : int;0.0;0.0;0.0;False
org.joda.time.Duration.toStandardMinutes() : Minutes;0.0;0.0;0.0;False
org.joda.time.convert.ConverterManager.addPartialConverter(PartialConverter) : PartialConverter;0.0;0.0;0.0;False
org.joda.time.DateTimeUtils.getIntervalChronology(ReadableInstant,ReadableInstant) : Chronology;0.0;0.0;0.0;False
org.joda.time.DateMidnight.plusYears(int) : DateMidnight;0.0;0.0;0.0;False
org.joda.time.LocalDate.plus(ReadablePeriod) : LocalDate;0.0;0.0;0.0;False
org.joda.time.chrono.GJEraDateTimeField.getRangeDurationField() : DurationField;0.0;0.0;0.0;False
org.joda.time.chrono.BasicFixedMonthChronology.getMonthOfYear(long) : int;0.0;0.0;0.0;False
org.joda.time.LocalDate.readResolve() : Object;0.0;0.0;0.0;False
org.joda.time.field.AbstractReadableInstantFieldProperty.getMinimumValue() : int;0.0;0.0;0.0;False
org.joda.time.YearMonthDay.getMonthOfYear() : int;0.0;0.0;0.0;False
org.joda.time.field.DelegatedDurationField.getUnitMillis() : long;0.0;0.0;0.0;False
org.joda.time.chrono.gj.TestGJChronology.weekyears() : DurationField;0.0;0.0;0.0;False
org.joda.time.chrono.gj.TestGJDayOfYearField.roundFloor(long) : long;0.0;0.0;0.0;False
org.joda.time.format.ISODateTimeFormat.Constants.dateTimeParser() : DateTimeFormatter;0.0;0.0;0.0;False
org.joda.time.DateTime.Property.addToCopy(long) : DateTime;0.0;0.0;0.0;False
org.joda.time.format.DateTimeFormat.DateTimeFormat();0.0;0.0;0.0;False
org.joda.time.DateTime.toLocalTime() : LocalTime;0.0;0.0;0.0;False
org.joda.time.Minutes.standardMinutesIn(ReadablePeriod) : Minutes;0.0;0.0;0.0;False
org.joda.time.DateMidnight.plus(ReadablePeriod) : DateMidnight;0.0;0.0;0.0;False
org.joda.time.base.BasePeriod.mergePeriod(ReadablePeriod) : void;0.0;0.0;0.0;False
org.joda.time.field.DelegatedDateTimeField.getLeapDurationField() : DurationField;0.0;0.0;0.0;False
org.joda.time.DateTime.withZone(DateTimeZone) : DateTime;0.0;0.0;0.0;False
org.joda.time.LocalTime.Property.getMillis() : long;0.0;0.0;0.0;False
org.joda.time.TimeOfDay.withChronologyRetainFields(Chronology) : TimeOfDay;0.0;0.0;0.0;False
org.joda.time.chrono.gj.TestGJMonthOfYearField.roundFloor(long) : long;0.0;0.0;0.0;False
org.joda.time.tz.ZoneInfoCompiler.Zone.toString() : String;0.0;0.0;0.0;False
org.joda.time.field.ZeroIsMaxDateTimeField.roundHalfCeiling(long) : long;0.0;0.0;0.0;False
org.joda.time.chrono.gj.TestGJWeekyearField.get(long) : int;0.0;0.0;0.0;False
org.joda.time.MutableDateTime.centuryOfEra() : Property;0.0;0.0;0.0;False
org.joda.time.MutableDateTime.MutableDateTime();0.0;0.0;0.0;False
org.joda.time.format.DateTimeFormatter.printTo(Writer,ReadableInstant) : void;0.0;0.0;0.0;False
org.joda.time.base.AbstractDateTime.getDayOfMonth() : int;0.0;0.0;0.0;False
org.joda.time.DateTime.DateTime();0.0;0.0;0.0;False
org.joda.time.tz.DateTimeZoneBuilder.PrecalculatedZone.PrecalculatedZone(String,long[],int[],int[],String[],DSTZone);0.0;0.0;0.0;False
org.joda.time.field.DelegatedDurationField.getValue(long,long) : int;0.0;0.0;0.0;False
org.joda.time.format.PeriodFormatterBuilder.FieldFormatter.printTo(Writer,ReadablePeriod,Locale) : void;0.0;0.0;0.0;False
org.joda.time.base.BaseInterval.BaseInterval(ReadableInstant,ReadablePeriod);0.0;0.0;0.0;False
org.joda.time.format.DateTimeFormatterBuilder.CharacterLiteral.CharacterLiteral(char);0.0;0.0;0.0;False
org.joda.time.LocalDateTime.getYear() : int;0.0;0.0;0.0;False
org.joda.time.YearMonthDay.Property.setCopy(int) : YearMonthDay;0.0;0.0;0.0;False
org.joda.time.Days.toStandardMinutes() : Minutes;0.0;0.0;0.0;False
org.joda.time.MutablePeriod.MutablePeriod(Object,PeriodType,Chronology);0.0;0.0;0.0;False
org.joda.time.DateTimeFieldType.era() : DateTimeFieldType;0.98989898989899;0.1543033499620919;0.024390243902439025;False
org.joda.time.MutableInterval.MutableInterval(long,long,Chronology);0.0;0.0;0.0;False
org.joda.time.field.ZeroIsMaxDateTimeField.addWrapField(ReadablePartial,int,int[],int) : int[];0.0;0.0;0.0;False
org.joda.time.tz.DateTimeZoneBuilder.OfYear.setDayOfMonthNext(Chronology,long) : long;0.0;0.0;0.0;False
org.joda.time.Partial.getChronology() : Chronology;0.961704164672092;0.07881104062391006;0.00625;False
org.joda.time.field.RemainderDateTimeField.RemainderDateTimeField(DateTimeField,DateTimeFieldType,int);0.0;0.0;0.0;False
org.joda.time.field.StrictDateTimeField.getInstance(DateTimeField) : DateTimeField;0.0;0.0;0.0;False
org.joda.time.format.ISODateTimeFormat.Constants.hourMinuteSecondFraction() : DateTimeFormatter;0.0;0.0;0.0;False
org.joda.time.chrono.BasicFixedMonthChronology.getDaysInYearMonth(int,int) : int;0.0;0.0;0.0;False
org.joda.time.Months.isGreaterThan(Months) : boolean;0.0;0.0;0.0;False
org.joda.time.field.ImpreciseDateTimeField.getDurationField() : DurationField;0.0;0.0;0.0;False
org.joda.time.field.AbstractPartialFieldProperty.compareTo(ReadableInstant) : int;0.0;0.0;0.0;False
org.joda.time.chrono.BasicWeekOfWeekyearDateTimeField.readResolve() : Object;0.0;0.0;0.0;False
org.joda.time.convert.ConverterManager.addDurationConverter(DurationConverter) : DurationConverter;0.0;0.0;0.0;False
org.joda.time.YearMonth.YearMonth(int,int);0.0;0.0;0.0;False
org.joda.time.Minutes.isGreaterThan(Minutes) : boolean;0.0;0.0;0.0;False
org.joda.time.MockNullZoneChronology.toString() : String;0.0;0.0;0.0;False
org.joda.time.LocalDateTime.isSupported(DurationFieldType) : boolean;0.0;0.0;0.0;False
org.joda.time.format.PeriodFormatterBuilder.printZeroAlways() : PeriodFormatterBuilder;0.0;0.0;0.0;False
org.joda.time.tz.DateTimeZoneBuilder.PrecalculatedZone.create(String,boolean,ArrayList<Transition>,DSTZone) : PrecalculatedZone;0.0;0.0;0.0;False
org.joda.time.TimeOfDay.plusMinutes(int) : TimeOfDay;0.0;0.0;0.0;False
org.joda.time.MockNullZoneChronology.withZone(DateTimeZone) : Chronology;0.0;0.0;0.0;False
org.joda.time.tz.DateTimeZoneBuilder.PrecalculatedZone.getStandardOffset(long) : int;0.0;0.0;0.0;False
org.joda.time.Partial.getField(int,Chronology) : DateTimeField;0.962625778629612;0.07980868844676221;0.00641025641025641;False
org.joda.time.format.ISODateTimeFormat.ordinalDateTimeNoMillis() : DateTimeFormatter;0.0;0.0;0.0;False
org.joda.time.format.PeriodFormatterBuilder.appendMinutes() : PeriodFormatterBuilder;0.0;0.0;0.0;False
org.joda.time.chrono.BuddhistChronology.getInstanceUTC() : BuddhistChronology;0.0;0.0;0.0;False
org.joda.time.field.ScaledDurationField.getValue(long,long) : int;0.0;0.0;0.0;False
org.joda.time.format.PeriodFormatterBuilder.appendSuffix(String) : PeriodFormatterBuilder;0.0;0.0;0.0;False
org.joda.time.DateTimeUtils.SystemMillisProvider.getMillis() : long;0.0;0.0;0.0;False
org.joda.time.format.ISODateTimeFormat.localDateParser() : DateTimeFormatter;0.0;0.0;0.0;False
org.joda.time.DateTimeFieldType.year() : DateTimeFieldType;0.7256637168141593;0.025649458802128853;0.0006583278472679394;False
